"Date(UTC)","UnixTimeStamp","Value"
"8/30/2023","1693353600","0.57"
"8/31/2023","1693440000","0.55"
"9/1/2023","1693526400","0.54"
"9/2/2023","1693612800","0.54"
"9/3/2023","1693699200","0.54"
"9/4/2023","1693785600","0.55"
"9/5/2023","1693872000","0.56"
"9/6/2023","1693958400","0.56"
"9/7/2023","1694044800","0.56"
"9/8/2023","1694131200","0.54"
"9/9/2023","1694217600","0.54"
"9/10/2023","1694304000","0.52"
"9/11/2023","1694390400","0.50"
"9/12/2023","1694476800","0.51"
"9/13/2023","1694563200","0.51"
"9/14/2023","1694649600","0.52"
"9/15/2023","1694736000","0.53"
"9/16/2023","1694822400","0.53"
"9/17/2023","1694908800","0.52"
"9/18/2023","1694995200","0.53"
"9/19/2023","1695081600","0.54"
"9/20/2023","1695168000","0.54"
"9/21/2023","1695254400","0.52"
"9/22/2023","1695340800","0.52"
"9/23/2023","1695427200","0.52"
"9/24/2023","1695513600","0.51"
"9/25/2023","1695600000","0.52"
"9/26/2023","1695686400","0.51"
"9/27/2023","1695772800","0.50"
"9/28/2023","1695859200","0.52"
"9/29/2023","1695945600","0.53"
"9/30/2023","1696032000","0.53"
"10/1/2023","1696118400","0.57"
"10/2/2023","1696204800","0.55"
"10/3/2023","1696291200","0.57"
"10/4/2023","1696377600","0.56"
"10/5/2023","1696464000","0.54"
"10/6/2023","1696550400","0.56"
"10/7/2023","1696636800","0.56"
"10/8/2023","1696723200","0.56"
"10/9/2023","1696809600","0.53"
"10/10/2023","1696896000","0.52"
"10/11/2023","1696982400","0.51"
"10/12/2023","1697068800","0.51"
"10/13/2023","1697155200","0.51"
"10/14/2023","1697241600","0.52"
"10/15/2023","1697328000","0.52"
"10/16/2023","1697414400","0.53"
"10/17/2023","1697500800","0.52"
"10/18/2023","1697587200","0.51"
"10/19/2023","1697673600","0.52"
"10/20/2023","1697760000","0.54"
"10/21/2023","1697846400","0.57"
"10/22/2023","1697932800","0.61"
"10/23/2023","1698019200","0.64"
"10/24/2023","1698105600","0.62"
"10/25/2023","1698192000","0.63"
"10/26/2023","1698278400","0.63"
"10/27/2023","1698364800","0.61"
"10/28/2023","1698451200","0.62"
"10/29/2023","1698537600","0.64"
"10/30/2023","1698624000","0.65"
"10/31/2023","1698710400","0.64"
"11/1/2023","1698796800","0.67"
"11/2/2023","1698883200","0.66"
"11/3/2023","1698969600","0.67"
"11/4/2023","1699056000","0.68"
"11/5/2023","1699142400","0.69"
"11/6/2023","1699228800","0.74"
"11/7/2023","1699315200","0.74"
"11/8/2023","1699401600","0.79"
"11/9/2023","1699488000","0.85"
"11/10/2023","1699574400","0.84"
"11/11/2023","1699660800","0.80"
"11/12/2023","1699747200","0.90"
"11/13/2023","1699833600","0.88"
"11/14/2023","1699920000","0.92"
"11/15/2023","1700006400","0.92"
"11/16/2023","1700092800","0.85"
"11/17/2023","1700179200","0.83"
"11/18/2023","1700265600","0.83"
"11/19/2023","1700352000","0.85"
"11/20/2023","1700438400","0.81"
"11/21/2023","1700524800","0.73"
"11/22/2023","1700611200","0.77"
"11/23/2023","1700697600","0.77"
"11/24/2023","1700784000","0.76"
"11/25/2023","1700870400","0.78"
"11/26/2023","1700956800","0.76"
"11/27/2023","1701043200","0.74"
"11/28/2023","1701129600","0.75"
"11/29/2023","1701216000","0.76"
"11/30/2023","1701302400","0.76"
"12/1/2023","1701388800","0.80"
"12/2/2023","1701475200","0.82"
"12/3/2023","1701561600","0.81"
"12/4/2023","1701648000","0.81"
"12/5/2023","1701734400","0.81"
"12/6/2023","1701820800","0.82"
"12/7/2023","1701907200","0.84"
"12/8/2023","1701993600","0.91"
"12/9/2023","1702080000","0.88"
"12/10/2023","1702166400","0.92"
"12/11/2023","1702252800","0.84"
"12/12/2023","1702339200","0.89"
"12/13/2023","1702425600","0.89"
"12/14/2023","1702512000","0.88"
"12/15/2023","1702598400","0.84"
"12/16/2023","1702684800","0.85"
"12/17/2023","1702771200","0.82"
"12/18/2023","1702857600","0.80"
"12/19/2023","1702944000","0.77"
"12/20/2023","1703030400","0.78"
"12/21/2023","1703116800","0.82"
"12/22/2023","1703203200","0.88"
"12/23/2023","1703289600","0.86"
"12/24/2023","1703376000","0.85"
"12/25/2023","1703462400","0.91"
"12/26/2023","1703548800","1.02"
"12/27/2023","1703635200","1.04"
"12/28/2023","1703721600","1.00"
"12/29/2023","1703808000","0.97"
"12/30/2023","1703894400","0.95"
"12/31/2023","1703980800","0.97"
"1/1/2024","1704067200","1.02"
"1/2/2024","1704153600","0.97"
"1/3/2024","1704240000","0.85"
"1/4/2024","1704326400","0.88"
"1/5/2024","1704412800","0.85"
"1/6/2024","1704499200","0.83"
"1/7/2024","1704585600","0.80"
"1/8/2024","1704672000","0.84"
"1/9/2024","1704758400","0.81"
"1/10/2024","1704844800","0.90"
"1/11/2024","1704931200","0.93"
"1/12/2024","1705017600","0.86"
"1/13/2024","1705104000","0.88"
"1/14/2024","1705190400","0.84"
"1/15/2024","1705276800","0.84"
"1/16/2024","1705363200","0.84"
"1/17/2024","1705449600","0.81"
"1/18/2024","1705536000","0.79"
"1/19/2024","1705622400","0.76"
"1/20/2024","1705708800","0.79"
"1/21/2024","1705795200","0.78"
"1/22/2024","1705881600","0.75"
"1/23/2024","1705968000","0.73"
"1/24/2024","1706054400","0.74"
"1/25/2024","1706140800","0.73"
"1/26/2024","1706227200","0.76"
"1/27/2024","1706313600","0.79"
"1/28/2024","1706400000","0.79"
"1/29/2024","1706486400","0.81"
"1/30/2024","1706572800","0.80"
"1/31/2024","1706659200","0.79"
"2/1/2024","1706745600","0.81"
"2/2/2024","1706832000","0.80"
"2/3/2024","1706918400","0.78"
"2/4/2024","1707004800","0.77"
"2/5/2024","1707091200","0.78"
"2/6/2024","1707177600","0.81"
"2/7/2024","1707264000","0.83"
"2/8/2024","1707350400","0.83"
"2/9/2024","1707436800","0.85"
"2/10/2024","1707523200","0.85"
"2/11/2024","1707609600","0.84"
"2/12/2024","1707696000","0.88"
"2/13/2024","1707782400","0.85"
"2/14/2024","1707868800","0.89"
"2/15/2024","1707955200","0.89"
"2/16/2024","1708041600","0.95"
"2/17/2024","1708128000","0.93"
"2/18/2024","1708214400","1.00"
"2/19/2024","1708300800","1.00"
"2/20/2024","1708387200","1.02"
"2/21/2024","1708473600","0.95"
"2/22/2024","1708560000","0.99"
"2/23/2024","1708646400","0.99"
"2/24/2024","1708732800","0.99"
"2/25/2024","1708819200","1.00"
"2/26/2024","1708905600","1.06"
"2/27/2024","1708992000","1.03"
"2/28/2024","1709078400","1.01"
"2/29/2024","1709164800","1.00"
"3/1/2024","1709251200","1.03"
"3/2/2024","1709337600","1.10"
"3/3/2024","1709424000","1.09"
"3/4/2024","1709510400","1.15"
"3/5/2024","1709596800","1.04"
"3/6/2024","1709683200","1.12"
"3/7/2024","1709769600","1.16"
"3/8/2024","1709856000","1.13"
"3/9/2024","1709942400","1.16"
"3/10/2024","1710028800","1.23"
"3/11/2024","1710115200","1.24"
"3/12/2024","1710201600","1.18"
"3/13/2024","1710288000","1.27"
"3/14/2024","1710374400","1.22"
"3/15/2024","1710460800","1.14"
"3/16/2024","1710547200","1.04"
"3/17/2024","1710633600","1.09"
"3/18/2024","1710720000","1.03"
"3/19/2024","1710806400","0.93"
"3/20/2024","1710892800","1.01"
"3/21/2024","1710979200","1.00"
"3/22/2024","1711065600","0.97"
"3/23/2024","1711152000","0.98"
"3/24/2024","1711238400","1.01"
"3/25/2024","1711324800","1.05"
"3/26/2024","1711411200","1.05"
"3/27/2024","1711497600","1.01"
"3/28/2024","1711584000","1.00"
"3/29/2024","1711670400","0.99"
"3/30/2024","1711756800","0.98"
"3/31/2024","1711843200","1.00"
"4/1/2024","1711929600","0.95"
"4/2/2024","1712016000","0.90"
"4/3/2024","1712102400","0.90"
"4/4/2024","1712188800","0.91"
"4/5/2024","1712275200","0.88"
"4/6/2024","1712361600","0.90"
"4/7/2024","1712448000","0.91"
"4/8/2024","1712534400","0.95"
"4/9/2024","1712620800","0.90"
"4/10/2024","1712707200","0.89"
"4/11/2024","1712793600","0.88"
"4/12/2024","1712880000","0.77"
"4/13/2024","1712966400","0.65"
"4/14/2024","1713052800","0.71"
"4/15/2024","1713139200","0.71"
"4/16/2024","1713225600","0.70"
"4/17/2024","1713312000","0.67"
"4/18/2024","1713398400","0.68"
"4/19/2024","1713484800","0.67"
"4/20/2024","1713571200","0.74"
"4/21/2024","1713657600","0.71"
"4/22/2024","1713744000","0.74"
"4/23/2024","1713830400","0.73"
"4/24/2024","1713916800","0.71"
"4/25/2024","1714003200","0.72"
"4/26/2024","1714089600","0.70"
"4/27/2024","1714176000","0.73"
"4/28/2024","1714262400","0.72"
"4/29/2024","1714348800","0.70"
"4/30/2024","1714435200","0.67"
"5/1/2024","1714521600","0.69"
"5/2/2024","1714608000","0.72"
"5/3/2024","1714694400","0.73"
"5/4/2024","1714780800","0.73"
"5/5/2024","1714867200","0.73"
"5/6/2024","1714953600","0.71"
"5/7/2024","1715040000","0.69"
"5/8/2024","1715126400","0.68"
"5/9/2024","1715212800","0.69"
"5/10/2024","1715299200","0.67"
"5/11/2024","1715385600","0.68"
"5/12/2024","1715472000","0.67"
"5/13/2024","1715558400","0.66"
"5/14/2024","1715644800","0.65"
"5/15/2024","1715731200","0.69"
"5/16/2024","1715817600","0.69"
"5/17/2024","1715904000","0.71"
"5/18/2024","1715990400","0.71"
"5/19/2024","1716076800","0.68"
"5/20/2024","1716163200","0.75"
"5/21/2024","1716249600","0.73"
"5/22/2024","1716336000","0.72"
"5/23/2024","1716422400","0.74"
"5/24/2024","1716508800","0.72"
"5/25/2024","1716595200","0.73"
"5/26/2024","1716681600","0.72"
"5/27/2024","1716768000","0.74"
"5/28/2024","1716854400","0.73"
"5/29/2024","1716940800","0.71"
"5/30/2024","1717027200","0.70"
"5/31/2024","1717113600","0.69"
"6/1/2024","1717200000","0.70"
"6/2/2024","1717286400","0.69"
"6/3/2024","1717372800","0.70"
"6/4/2024","1717459200","0.72"
"6/5/2024","1717545600","0.72"
"6/6/2024","1717632000","0.73"
"6/7/2024","1717718400","0.67"
"6/8/2024","1717804800","0.65"
"6/9/2024","1717891200","0.66"
"6/10/2024","1717977600","0.65"
"6/11/2024","1718064000","0.62"
"6/12/2024","1718150400","0.64"
"6/13/2024","1718236800","0.60"
"6/14/2024","1718323200","0.59"
"6/15/2024","1718409600","0.62"
"6/16/2024","1718496000","0.62"
"6/17/2024","1718582400","0.58"
"6/18/2024","1718668800","0.56"
"6/19/2024","1718755200","0.58"
"6/20/2024","1718841600","0.57"
"6/21/2024","1718928000","0.57"
"6/22/2024","1719014400","0.57"
"6/23/2024","1719100800","0.56"
"6/24/2024","1719187200","0.56"
"6/25/2024","1719273600","0.57"
"6/26/2024","1719360000","0.55"
"6/27/2024","1719446400","0.57"
"6/28/2024","1719532800","0.55"
"6/29/2024","1719619200","0.55"
"6/30/2024","1719705600","0.56"
"7/1/2024","1719792000","0.56"
"7/2/2024","1719878400","0.57"
"7/3/2024","1719964800","0.53"
"7/4/2024","1720051200","0.49"
"7/5/2024","1720137600","0.47"
"7/6/2024","1720224000","0.51"
"7/7/2024","1720310400","0.48"
"7/8/2024","1720396800","0.50"
"7/9/2024","1720483200","0.50"
"7/10/2024","1720569600","0.51"
"7/11/2024","1720656000","0.50"
"7/12/2024","1720742400","0.51"
"7/13/2024","1720828800","0.53"
"7/14/2024","1720915200","0.53"
"7/15/2024","1721001600","0.55"
"7/16/2024","1721088000","0.54"
"7/17/2024","1721174400","0.54"
"7/18/2024","1721260800","0.52"
"7/19/2024","1721347200","0.53"
"7/20/2024","1721433600","0.54"
"7/21/2024","1721520000","0.55"
"7/22/2024","1721606400","0.53"
"7/23/2024","1721692800","0.53"
"7/24/2024","1721779200","0.52"
"7/25/2024","1721865600","0.50"
"7/26/2024","1721952000","0.51"
"7/27/2024","1722038400","0.52"
"7/28/2024","1722124800","0.51"
"7/29/2024","1722211200","0.51"
"7/30/2024","1722297600","0.51"
"7/31/2024","1722384000","0.50"
"8/1/2024","1722470400","0.49"
"8/2/2024","1722556800","0.47"
"8/3/2024","1722643200","0.45"
"8/4/2024","1722729600","0.42"
"8/5/2024","1722816000","0.38"
"8/6/2024","1722902400","0.41"
"8/7/2024","1722988800","0.39"
"8/8/2024","1723075200","0.43"
"8/9/2024","1723161600","0.42"
"8/10/2024","1723248000","0.43"
"8/11/2024","1723334400","0.40"
"8/12/2024","1723420800","0.43"
"8/13/2024","1723507200","0.42"
"8/14/2024","1723593600","0.42"
"8/15/2024","1723680000","0.40"
"8/16/2024","1723766400","0.40"
"8/17/2024","1723852800","0.41"
"8/18/2024","1723939200","0.41"
"8/19/2024","1724025600","0.43"
"8/20/2024","1724112000","0.46"
"8/21/2024","1724198400","0.53"
"8/22/2024","1724284800","0.53"
"8/23/2024","1724371200","0.54"
"8/24/2024","1724457600","0.57"
"8/25/2024","1724544000","0.52"
"8/26/2024","1724630400","0.50"
"8/27/2024","1724716800","0.47"
"8/28/2024","1724803200","0.44"
"8/29/2024","1724889600","0.43"
"8/30/2024","1724976000","0.42"
"8/31/2024","1725062400","0.42"
"9/1/2024","1725148800","0.40"
"9/2/2024","1725235200","0.41"
"9/3/2024","1725321600","0.40"
"9/4/2024","1725408000","0.38"
"9/5/2024","1725494400","0.37"
"9/6/2024","1725580800","0.37"
"9/7/2024","1725667200","0.37"
"9/8/2024","1725753600","0.38"
"9/9/2024","1725840000","0.38"
"9/10/2024","1725926400","0.39"
"9/11/2024","1726012800","0.37"
"9/12/2024","1726099200","0.38"
"9/13/2024","1726185600","0.41"
"9/14/2024","1726272000","0.41"
"9/15/2024","1726358400","0.39"
"9/16/2024","1726444800","0.38"
"9/17/2024","1726531200","0.38"
"9/18/2024","1726617600","0.39"
"9/19/2024","1726704000","0.40"
"9/20/2024","1726790400","0.40"
"9/21/2024","1726876800","0.41"
"9/22/2024","1726963200","0.40"
"9/23/2024","1727049600","0.41"
"9/24/2024","1727136000","0.41"
"9/25/2024","1727222400","0.41"
"9/26/2024","1727308800","0.43"
"9/27/2024","1727395200","0.43"
"9/28/2024","1727481600","0.42"
"9/29/2024","1727568000","0.42"
"9/30/2024","1727654400","0.40"
"10/1/2024","1727740800","0.38"
"10/2/2024","1727827200","0.37"
"10/3/2024","1727913600","0.38"
"10/4/2024","1728000000","0.38"
"10/5/2024","1728086400","0.38"
"10/6/2024","1728172800","0.38"
"10/7/2024","1728259200","0.37"
"10/8/2024","1728345600","0.38"
"10/9/2024","1728432000","0.37"
"10/10/2024","1728518400","0.37"
"10/11/2024","1728604800","0.37"
"10/12/2024","1728691200","0.37"
"10/13/2024","1728777600","0.37"
"10/14/2024","1728864000","0.38"
"10/15/2024","1728950400","0.37"
"10/16/2024","1729036800","0.37"
"10/17/2024","1729123200","0.37"
"10/18/2024","1729209600","0.37"
"10/19/2024","1729296000","0.37"
"10/20/2024","1729382400","0.39"
"10/21/2024","1729468800","0.37"
"10/22/2024","1729555200","0.37"
"10/23/2024","1729641600","0.36"
"10/24/2024","1729728000","0.36"
"10/25/2024","1729814400","0.32"
"10/26/2024","1729900800","0.33"
"10/27/2024","1729987200","0.33"
"10/28/2024","1730073600","0.33"
"10/29/2024","1730160000","0.34"
"10/30/2024","1730246400","0.33"
"10/31/2024","1730332800","0.32"
"11/1/2024","1730419200","0.32"
"11/2/2024","1730505600","0.31"
"11/3/2024","1730592000","0.30"
"11/4/2024","1730678400","0.29"
"11/5/2024","1730764800","0.30"
"11/6/2024","1730851200","0.33"
"11/7/2024","1730937600","0.35"
"11/8/2024","1731024000","0.39"
"11/9/2024","1731110400","0.39"
"11/10/2024","1731196800","0.41"
"11/11/2024","1731283200","0.43"
"11/12/2024","1731369600","0.40"
"11/13/2024","1731456000","0.38"
"11/14/2024","1731542400","0.36"
"11/15/2024","1731628800","0.37"
"11/16/2024","1731715200","0.43"
"11/17/2024","1731801600","0.40"
"11/18/2024","1731888000","0.46"
"11/19/2024","1731974400","0.43"
"11/20/2024","1732060800","0.43"
"11/21/2024","1732147200","0.45"
"11/22/2024","1732233600","0.50"
"11/23/2024","1732320000","0.57"
"11/24/2024","1732406400","0.58"
"11/25/2024","1732492800","0.55"
"11/26/2024","1732579200","0.53"
"11/27/2024","1732665600","0.58"
"11/28/2024","1732752000","0.56"
"11/29/2024","1732838400","0.58"
"11/30/2024","1732924800","0.60"
"12/1/2024","1733011200","0.60"
"12/2/2024","1733097600","0.66"
"12/3/2024","1733184000","0.70"
"12/4/2024","1733270400","0.71"
"12/5/2024","1733356800","0.68"
"12/6/2024","1733443200","0.71"
"12/7/2024","1733529600","0.70"
"12/8/2024","1733616000","0.70"
"12/9/2024","1733702400","0.58"
"12/10/2024","1733788800","0.58"
"12/11/2024","1733875200","0.63"
"12/12/2024","1733961600","0.62"
"12/13/2024","1734048000","0.62"
"12/14/2024","1734134400","0.60"
"12/15/2024","1734220800","0.62"
"12/16/2024","1734307200","0.59"
"12/17/2024","1734393600","0.57"
"12/18/2024","1734480000","0.52"
"12/19/2024","1734566400","0.47"
"12/20/2024","1734652800","0.50"
"12/21/2024","1734739200","0.47"
"12/22/2024","1734825600","0.47"
"12/23/2024","1734912000","0.50"
"12/24/2024","1734998400","0.53"
"12/25/2024","1735084800","0.51"
"12/26/2024","1735171200","0.48"
"12/27/2024","1735257600","0.48"
"12/28/2024","1735344000","0.49"
"12/29/2024","1735430400","0.47"
"12/30/2024","1735516800","0.46"
"12/31/2024","1735603200","0.45"
"1/1/2025","1735689600","0.47"
"1/2/2025","1735776000","0.48"
"1/3/2025","1735862400","0.52"
"1/4/2025","1735948800","0.52"
"1/5/2025","1736035200","0.52"
"1/6/2025","1736121600","0.52"
"1/7/2025","1736208000","0.47"
"1/8/2025","1736294400","0.46"
"1/9/2025","1736380800","0.45"
"1/10/2025","1736467200","0.46"
"1/11/2025","1736553600","0.46"
"1/12/2025","1736640000","0.45"
"1/13/2025","1736726400","0.44"
"1/14/2025","1736812800","0.46"
"1/15/2025","1736899200","0.49"
"1/16/2025","1736985600","0.47"
"1/17/2025","1737072000","0.51"
"1/18/2025","1737158400","0.48"
"1/19/2025","1737244800","0.44"
"1/20/2025","1737331200","0.44"
"1/21/2025","1737417600","0.45"
"1/22/2025","1737504000","0.44"
"1/23/2025","1737590400","0.44"
"1/24/2025","1737676800","0.43"
"1/25/2025","1737763200","0.43"
"1/26/2025","1737849600","0.43"
"1/27/2025","1737936000","0.42"
"1/28/2025","1738022400","0.39"
"1/29/2025","1738108800","0.39"
"1/30/2025","1738195200","0.41"
"1/31/2025","1738281600","0.41"
"2/1/2025","1738368000","0.37"
"2/2/2025","1738454400","0.33"
"2/3/2025","1738540800","0.34"
"2/4/2025","1738627200","0.31"
"2/5/2025","1738713600","0.31"
"2/6/2025","1738800000","0.30"
"2/7/2025","1738886400","0.30"
"2/8/2025","1738972800","0.31"
"2/9/2025","1739059200","0.30"
"2/10/2025","1739145600","0.31"
"2/11/2025","1739232000","0.31"
"2/12/2025","1739318400","0.33"
"2/13/2025","1739404800","0.32"
"2/14/2025","1739491200","0.32"
"2/15/2025","1739577600","0.32"
"2/16/2025","1739664000","0.33"
"2/17/2025","1739750400","0.32"
"2/18/2025","1739836800","0.30"
"2/19/2025","1739923200","0.30"
"2/20/2025","1740009600","0.31"
"2/21/2025","1740096000","0.29"
"2/22/2025","1740182400","0.30"
"2/23/2025","1740268800","0.30"
"2/24/2025","1740355200","0.27"
"2/25/2025","1740441600","0.27"
"2/26/2025","1740528000","0.27"
"2/27/2025","1740614400","0.28"
"2/28/2025","1740700800","0.27"
"3/1/2025","1740787200","0.28"
"3/2/2025","1740873600","0.30"
"3/3/2025","1740960000","0.25"
"3/4/2025","1741046400","0.25"
"3/5/2025","1741132800","0.26"
"3/6/2025","1741219200","0.25"
"3/7/2025","1741305600","0.24"
"3/8/2025","1741392000","0.25"
"3/9/2025","1741478400","0.22"
"3/10/2025","1741564800","0.20"
"3/11/2025","1741651200","0.21"
"3/12/2025","1741737600","0.22"
"3/13/2025","1741824000","0.21"
"3/14/2025","1741910400","0.21"
"3/15/2025","1741996800","0.22"
"3/16/2025","1742083200","0.21"
"3/17/2025","1742169600","0.21"
"3/18/2025","1742256000","0.21"
"3/19/2025","1742342400","0.22"
"3/20/2025","1742428800","0.21"
"3/21/2025","1742515200","0.21"
"3/22/2025","1742601600","0.21"
"3/23/2025","1742688000","0.21"
"3/24/2025","1742774400","0.22"
"3/25/2025","1742860800","0.23"
"3/26/2025","1742947200","0.23"
"3/27/2025","1743033600","0.23"
"3/28/2025","1743120000","0.21"
"3/29/2025","1743206400","0.20"
"3/30/2025","1743292800","0.20"
"3/31/2025","1743379200","0.20"
"4/1/2025","1743465600","0.20"
"4/2/2025","1743552000","0.19"
"4/3/2025","1743638400","0.19"
"4/4/2025","1743724800","0.19"
"4/5/2025","1743811200","0.19"
"4/6/2025","1743897600","0.17"
"4/7/2025","1743984000","0.17"
"4/8/2025","1744070400","0.17"
"4/9/2025","1744156800","0.19"
"4/10/2025","1744243200","0.18"
"4/11/2025","1744329600","0.18"
"4/12/2025","1744416000","0.19"
"4/13/2025","1744502400","0.18"
"4/14/2025","1744588800","0.18"
"4/15/2025","1744675200","0.18"
"4/16/2025","1744761600","0.18"
"4/17/2025","1744848000","0.18"
"4/18/2025","1744934400","0.19"
"4/19/2025","1745020800","0.19"
"4/20/2025","1745107200","0.19"
"4/21/2025","1745193600","0.20"
"4/22/2025","1745280000","0.22"
"4/23/2025","1745366400","0.22"
"4/24/2025","1745452800","0.25"
"4/25/2025","1745539200","0.25"
"4/26/2025","1745625600","0.25"
"4/27/2025","1745712000","0.24"
"4/28/2025","1745798400","0.24"
"4/29/2025","1745884800","0.24"
"4/30/2025","1745971200","0.24"
"5/1/2025","1746057600","0.24"
"5/2/2025","1746144000","0.24"
"5/3/2025","1746230400","0.23"
"5/4/2025","1746316800","0.23"
"5/5/2025","1746403200","0.22"
"5/6/2025","1746489600","0.22"
"5/7/2025","1746576000","0.22"
"5/8/2025","1746662400","0.25"
"5/9/2025","1746748800","0.25"
"5/10/2025","1746835200","0.27"
"5/11/2025","1746921600","0.26"
"5/12/2025","1747008000","0.26"
"5/13/2025","1747094400","0.26"
"5/14/2025","1747180800","0.25"
"5/15/2025","1747267200","0.24"
"5/16/2025","1747353600","0.24"
"5/17/2025","1747440000","0.23"
"5/18/2025","1747526400","0.24"
"5/19/2025","1747612800","0.23"
"5/20/2025","1747699200","0.23"
"5/21/2025","1747785600","0.24"
"5/22/2025","1747872000","0.25"
"5/23/2025","1747958400","0.24"
"5/24/2025","1748044800","0.23"
"5/25/2025","1748131200","0.24"
"5/26/2025","1748217600","0.23"
"5/27/2025","1748304000","0.23"
"5/28/2025","1748390400","0.23"
"5/29/2025","1748476800","0.22"
"5/30/2025","1748563200","0.21"
"5/31/2025","1748649600","0.21"
"6/1/2025","1748736000","0.22"
"6/2/2025","1748822400","0.22"
"6/3/2025","1748908800","0.22"
"6/4/2025","1748995200","0.21"
"6/5/2025","1749081600","0.20"
"6/6/2025","1749168000","0.21"
"6/7/2025","1749254400","0.21"
"6/8/2025","1749340800","0.21"
"6/9/2025","1749427200","0.22"
"6/10/2025","1749513600","0.23"
"6/11/2025","1749600000","0.23"
"6/12/2025","1749686400","0.21"
"6/13/2025","1749772800","0.20"
"6/14/2025","1749859200","0.20"
"6/15/2025","1749945600","0.20"
"6/16/2025","1750032000","0.20"
"6/17/2025","1750118400","0.19"
"6/18/2025","1750204800","0.19"
"6/19/2025","1750291200","0.19"
"6/20/2025","1750377600","0.18"
"6/21/2025","1750464000","0.17"
"6/22/2025","1750550400","0.17"
"6/23/2025","1750636800","0.18"
"6/24/2025","1750723200","0.18"
"6/25/2025","1750809600","0.18"
"6/26/2025","1750896000","0.17"
"6/27/2025","1750982400","0.17"
"6/28/2025","1751068800","0.18"
"6/29/2025","1751155200","0.18"
"6/30/2025","1751241600","0.19"
"7/1/2025","1751328000","0.18"
"7/2/2025","1751414400","0.19"
"7/3/2025","1751500800","0.19"
"7/4/2025","1751587200","0.18"
"7/5/2025","1751673600","0.18"
"7/6/2025","1751760000","0.18"
"7/7/2025","1751846400","0.19"
"7/8/2025","1751932800","0.19"
"7/9/2025","1752019200","0.21"
"7/10/2025","1752105600","0.22"
"7/11/2025","1752192000","0.23"
"7/12/2025","1752278400","0.23"
"7/13/2025","1752364800","0.23"
"7/14/2025","1752451200","0.23"
"7/15/2025","1752537600","0.23"
"7/16/2025","1752624000","0.23"
"7/17/2025","1752710400","0.24"
"7/18/2025","1752796800","0.24"
"7/19/2025","1752883200","0.24"
"7/20/2025","1752969600","0.25"
"7/21/2025","1753056000","0.26"
"7/22/2025","1753142400","0.25"
"7/23/2025","1753228800","0.23"
"7/24/2025","1753315200","0.23"
"7/25/2025","1753401600","0.23"
"7/26/2025","1753488000","0.24"
"7/27/2025","1753574400","0.24"
"7/28/2025","1753660800","0.23"
"7/29/2025","1753747200","0.22"
"7/30/2025","1753833600","0.22"
"7/31/2025","1753920000","0.20"
"8/1/2025","1754006400","0.20"
"8/2/2025","1754092800","0.19"
"8/3/2025","1754179200","0.20"
"8/4/2025","1754265600","0.21"
"8/5/2025","1754352000","0.21"
"8/6/2025","1754438400","0.22"
"8/7/2025","1754524800","0.24"
"8/8/2025","1754611200","0.24"
"8/9/2025","1754697600","0.25"
"8/10/2025","1754784000","0.24"
"8/11/2025","1754870400","0.24"
"8/12/2025","1754956800","0.25"
"8/13/2025","1755043200","0.26"
"8/14/2025","1755129600","0.24"
"8/15/2025","1755216000","0.23"
"8/16/2025","1755302400","0.24"
"8/17/2025","1755388800","0.25"
"8/18/2025","1755475200","0.26"
"8/19/2025","1755561600","0.23"
"8/20/2025","1755648000","0.24"
"8/21/2025","1755734400","0.24"
"8/22/2025","1755820800","0.25"
"8/23/2025","1755907200","0.25"
"8/24/2025","1755993600","0.25"
"8/25/2025","1756080000","0.23"
"8/26/2025","1756166400","0.24"
"8/27/2025","1756252800","0.24"
"8/28/2025","1756339200","0.25"
"8/29/2025","1756425600","0.24"
"8/30/2025","1756512000","0.26"
"8/31/2025","1756598400","0.28"
"9/1/2025","1756684800","0.27"
"9/2/2025","1756771200","0.29"
"9/3/2025","1756857600","0.28"
"9/4/2025","1756944000","0.28"
"9/5/2025","1757030400","0.28"
"9/6/2025","1757116800","0.27"
"9/7/2025","1757203200","0.28"
"9/8/2025","1757289600","0.27"
"9/9/2025","1757376000","0.27"
"9/10/2025","1757462400","0.27"
"9/11/2025","1757548800","0.27"
"9/12/2025","1757635200","0.27"
"9/13/2025","1757721600","0.28"
"9/14/2025","1757808000","0.27"
"9/15/2025","1757894400","0.26"
"9/16/2025","1757980800","0.26"
"9/17/2025","1758067200","0.26"
"9/18/2025","1758153600","0.26"
"9/19/2025","1758240000","0.25"
"9/20/2025","1758326400","0.25"
"9/21/2025","1758412800","0.25"
"9/22/2025","1758499200","0.23"
"9/23/2025","1758585600","0.23"
"9/24/2025","1758672000","0.22"
"9/25/2025","1758758400","0.22"
"9/26/2025","1758844800","0.22"
"9/27/2025","1758931200","0.22"
"9/28/2025","1759017600","0.23"
"9/29/2025","1759104000","0.23"
"9/30/2025","1759190400","0.22"
"10/1/2025","1759276800","0.24"
"10/2/2025","1759363200","0.24"
"10/3/2025","1759449600","0.24"
"10/4/2025","1759536000","0.24"
"10/5/2025","1759622400","0.24"
"10/6/2025","1759708800","0.25"
"10/7/2025","1759795200","0.24"
"10/8/2025","1759881600","0.24"
"10/9/2025","1759968000","0.24"
"10/10/2025","1760054400","0.18"
"10/11/2025","1760140800","0.19"
"10/12/2025","1760227200","0.20"
"10/13/2025","1760313600","0.21"
